,Title,Label
382,코로나19 피해지원 32조원 투하…직격탄 맞은 항공·관광·수출에 집중,-1
383,[특징주] 동성홀딩스 깜짝 실적에 상한가,1
384,日 소니 경영난 돌파구 '온라인 콘텐츠',1
385,유동성 장세서 실적 장세로 중심 이동… IT·자동차 등 경기민감주 주목,1
386,[지점장 View] 믿을건 실적이다,0
387,"코스닥, 20.57p 오른 836.31 마감(2.52%↑)",1
388,[전화연결]'코로나19 공포' 확산 코스피 또 급락…100대 상장사 시총 30%↓ /...,-1
389,한진중 필리핀공사수주액 1039억→1075억원 변경,1
390,KT&G 악재에 둔감해진 주가 반등이 기대된다.,0
391,美 푸르덴셜 엔화 헤징 실패로 적자 마감 후 6%대 급락,-1
392,[불발탄 IPO]?두산밥캣 상장일정 연기…욕심 과했나,0
393,"손병두 금융위 부위원장 ""주담대 DSR 준수 여부 꼼꼼히 확인하겠다""",0
394,[특징주]로체시스템즈 상한가…실적 대폭 개선+저평가,1
395,[블록체인+]채굴의 경제학 어디까지 아시나요?,0
396,[시그널]지주사 지갑 열게한 CGV···해외사업장 정리 나서나,0
397,"압구정 현대아파트 100여명 경비원 해고 2심 ""정당했다"" 판단",-1
398,한전 상반기 영업이익 8204억 '흑자전환',1
399,조조 플랜히어와 전속계약 체결…8월 말 신곡 발표,1
400,'암호화폐 시세차익' 금감원 직원 규제 정책에도 관여,0
401,(특징주)에이디테크놀로지 내년 실적 개선 기대..'上',1
402,쌍용차 차는 잘 팔았는데 상반기 769억 영업손실,0
403,[더벨]'A급'발행사 회사채시장 온기 이어갈까,0
404,“풀무원 2분기에 해외식품은 드디어 흑자로 전환했다”,1
405,뉴욕증시 트럼프 경기 부양 기대…다우 또 사상 최고 마감,1
406,이스타항공 직원 750여명 대규모 정리해고 검토,-1
407,피치 미국 신용등급 전망 '하향'…안정적→부정적,0
408,한국항공우주 밀린 이유는 경쟁사의 저가입찰 + 美 정치적 판단?,0
409,IT부품주의 부활 상보·성호전자 '어닝 서프라이즈'...하반기 신규매출도 기...,0
410,상장되자 ‘따상’ 친 SK바이오팜… 하반기 공모주 ‘흥행 더블’의 꿈,1
411,피치 일본 국가신용등급 전망 '부정적' 하향 조정,-1
412,직고용으로 대규모 적자…인국공 공항료 인상·휴직 검토,-1
413,SK바이오사이언스 美 노바백스와 코로나19 백신 생산 계약 체결,1
414,하반기 대박 찾자…젊은 개미들 공모주로,1
415,파멥신 삼성바이오로직스와 위탁개발생산 계약 체결,1
416,대우조선해양 올 수주량 역대 최대..목표가↑-우리,1
417,똑같은 악재인데 삼성전자와 SK하이닉스 주가가 다른 이유,-1
418,'분기 최대매출' 컴투스-'흑자전환' 게임빌 2분기 웃었다,1
419,삼성전자 스마트폰 사업 한계왔나…3분기 전망도 ‘우울’,0
420,[시황종합] 코스피 1.3%↑…SK바이오팜 '따상'에 바이오 동반 강세,1
421,[전문]에이치엘비 진양곤 회장 “리보세라닙 임상 3상 실패 아닌 임상 지연”,-1
422,"증권사 CEO들 만난 윤석헌 금감원장 ""청년 일자리 창출에 힘써 달라""",0
423,LG화학·삼성SDI 기대감 커지는 전기차 배터리 사업,1
424,[특징주] 에이프로 상장 첫날부터 ‘따상’… 제2의 SK바이오팜 되나,1
425,코스닥 하락 전환..841.04(-0.04%),-1
426,차바이오텍 실적 정정 놓고 의도성 논란에 금감원도 주시,-1
427,한화생명 상반기 순이익 1758억원… 주가 상승에 흑자전환,1
428,"YG엔터테인먼트, 하반기 음반 판매 증가 예상…목표가 6만원↑-신한금융투자",1
429,증시 반등에 지난달 기업 유상증자 359.6%↑(종합),1
430,"금감원 채용시스템 확 바꾼다 ""비리근절 강한 의지""",0
431,한진중 사태 유일한 해결방법은 조남호 회장 귀국뿐,0
432,게임빌 자체 게임 사업도 흑자 전환...컴투스는 해외 매출 500억 돌파,1
433,SK건설 우즈베키스탄 친환경 정유공장 설계 계약 체결,1
434,[빅데이터로 본 재테크] 아모레 등 중국 소비주 `보릿고개` 길어지나,0
435,CJ프레시웨이 뚜렷한 반등…2분기 영업이익 흑자전환,1
436,[서경스타즈IR]삼성SDI 성장 시동 '부릉부릉'... 실적·주가 '쑥',1
437,우리자산신탁 서울대입구역 아파트 재건축정비사업 수주,1
438,자산운용시장 '2천조 시대'…사모·부동산 위주 성장,1
439,韓 수주 1.5조원 조지아 수력사업 본격…정부차원 지원,1
440,SK바이오팜 기세 한풀 꺾였다...주가 상장 1주일만에 '출렁',0
441,11거래일 연속 상승 코스닥··· 시총순위서 진단키트 '주춤'·치료제·백신...,0
442,LG화학 주가 9.7% 급등...네이버·삼바 제치고 시총 3위,1
443,[Who Is ?] 한찬건 포스코건설 사장,0
444,SK바이오사이언스 美 노바백스와 코로나19 백신 위탁개발생산 계약 체결,1
445,[특징주] 애경유화 실적 개선 기대감에 상한가로 치솟아,1
446,유가 급락의 희생양…알자리라 대량 감원직원,-1
447,"코데즈컴바인 ""마스크·의약품 등 제조 및 판매업, 사업목적 추가""",0
448,[취재파일] 풀어 쓴 '분식회계 서사시'…삼성바이오 남은 쟁점은,-1
449,[단독] “제주항공이 정리해고 규모·직군 제시했다”,-1
450,SK이노베이션 '코로나 쇼크' 세전손실 2조원…창사 이래 최악(종합),-1
451,강훈 대표 사망에 '망고식스' 회생절차 심문기일 연기,-1
452,삼성重 2분기 7077억 영업적자…드릴십 '발목',-1
453,제18회 서울국제A&D컨퍼런스 윤석헌 금융감독원 원장,0
454,대한푸드텍(주) 원주기업도시내 102억 투자...협약 체결,1
455,[WoW상한가]오이솔루션 ‘5G 투자 수혜 본격화’ 전망에 활짝,1
456,(특징주)웹젠 상한가..`실적개선+합병` 기대감,1
457,잉크와오피스 컴장수와 G&G 무인 복사기 토너 국내 총판 계약 체결,1
458,6년간 4조 쏟아부은 LG 전장사업…권봉석 내년 ‘흑자 약속’ 지킬까,1
459,[중국 마이종목] 지샹항공 상반기 코로나19로 '적자'…화물운송 '선방',-1
460,LCD장비株 실적개선 기대감,1
461,대림산업을 둘러싼 '루머'…주가는 '60%' 급등,1
462,"메모리 '고점논란' 재점화… 업계 ""초호황→호황으로""",-1
463,박삼구 회장 재선임 촉각…금호아시아나 주총에 쏠린 눈,-1
464,코로나19 제압 희소식…존슨앤존슨 '미 정부와 백신 1억회분 공급계약',1
465,SK바이오팜 몸값 최소 5조…2년來 최대어,0
466,경기도 비대면 평생교육 사업비중 확대 '25개 사업 추진',1
467,아카 김포 분진중과 인공지능 로봇 ´뮤지오´ 공급계약 체결,1
468,에이프로 상장 첫날 '따상'… SK바이오팜 흥행 바통 잇나,1
469,[코스닥 마감]외인·기관 '사자'…2% 넘게 올라 830선,1
470,대한항공 2분기 영업익 흑자전환…화물사업서 실적견인,1
471,LGD 4분기 적자늪 탈출 전망...2분기는 적자폭 확대,-1
472,두산로지스틱스솔루션 태국 국영회사와 첫 해외 계약 체결,1
473,[코로나19] ‘중동 항공허브’ 두바이 공항도 폐쇄…韓 입국금지 142개국,0
474,"GM마저 ""파산 가능성"" 거론",0
475,미국시장 최대 매출...농심주가 '장중 상승',0
476,[세계는 그리고 우리는] 134만 유튜버의 거짓말 조회 수에 눈먼 유튜버들,0
477,시멘트-레미콘 갈등 '누구의 잘못인가',-1
478,대한항공 기내식 매각계약 내주 체결 '유동성 확보',1
479,"""'비둘기' 연준, 2%대 고물가에도 금리 안 올릴 것""",0
480,2020년 금융위원회 업무계획,0
481,"아프리카TV, 아프리카프릭스 추가 지분 확보",0
482,신용등급 강등에 주가도 급락...추락하는 '유통공룡' 롯데쇼핑·이마트 회복...,-1
483,금감원 영진약품 분식회계 ‘특별감리’ 착수,-1
484,핀란드 자존심 노키아 쇠락 끝 인수 '굴욕',0
485,금융의 민주적 통제와 기간산업 사회화,0
486,"상승 출발 코스피, 코로나 공포 확산에 1%대 하락 반전 `2330선`",-1
487,[마감]코스피 기관 953억 순매도,0
488,한국수자원공사 남미지역 물관리 컨설팅 사업 수주 계약 체결,1
489,뉴욕증시 애플 실적·비농업부문 고용 발표에 '촉각',-1
490,[터치 이 종목] JYP엔터 JYP흡수합병 소식에 상한가,1
491,[특징주] 광진실업 실적개선 기대 '상한가',1
492,장기 저성장 가능성 사라지지 않았다,1
493,대한항공 이어 아시아나도 '깜짝 실적'…화물 덕에 1151억 흑자,1
494,[포춘US]FORTUNE 500 / 더 낳은 배터리 제조를 위한 경쟁,0
495,중국 로봇업체 올해 실적 크게 개선돼,1
496,8월 초순 수출 23.6% 급감…올 하반기 '불만족 회복' 전망,-1
497,[특징주] 동부하이텍 하반기 실적개선 기대 '상한가',1
498,"[일문일답] 은성수 ""대기업은 국민 납득 자구노력 있어야 지원""",0
499,에스에이티 새 주요주주 맞아 상한가,1
500,“카카오 주가 상승 부담보단 고성장 기대 더 커...목표가↑”-신한금융투자,1
501,송도 세브란스병원 건립 '첫발'… 협약 14년만에 설계계약 체결,1
502,"한화투자證 ""모두투어 최대분기 적자 확인…적자축소 전망""",-1
503,하루새 시가총액 53조원 춤춘 테슬라 주가…16% 올랐다 -3%로,1
504,국내 조선 빅3 카타르서 23조 LNG선 계약 수주,1
505,스튜디오드래곤 넷플릭스 파격 투자 주목…주가 더 오를 것,1
506,확진 186명 메르스 사회경제적 피해액 10.8조원…코로나19는?,-1
507,<쿠쿠전자 상장 첫날 상한가…시총 100위권 바싹>(종합),1
508,한국농어촌공사 말라위 정부에서 농업분야 최대 국책사업으로 추진 중인 '쉬...,1
509,지방선거 앞두고 정치테마주 또 '꿈틀'…써니전자 상한가(종합2보),1
510,[공시+] 엑세스바이오 2분기 영업이익 13억원…흑자전환,1
511,이마트 2분기 영업손실 474억원…코로나19에도 반기 흑자,1
512,"이마트 '반값' 킹크랩 하루 10~30마리뿐... ""줄서도 못사""",0
513,코스피 삼성전자 실적 부진에 약보합 마감,0
514,골목식당 세월호 참사 후폭풍 장기화…매출 27% 급락,-1
515,한국조선해양 일주일 새 7척 몰아치기 수주… 9척 추가 옵션도 기대,1
516,진매트릭스 2분기 영업이익 39억원…흑자전환,1
517,위기 넘기고 재도약 시동 건 동국제강 '형제경영' 빛났다,1
518,[오늘의 주요 국제금융뉴스](12일),0
519,"한국코퍼레이션 영업이익·당기순이익 흑자 전환...""계열 분리 등 구조 조정...",1
520,"코로나 비상 정유업계에…정부 ""부과금 9천억 3개월 뒤 내라""",-1
521,㈜한화 추석맞아 성동구 주민들과 전통놀이 한마당 外,0
522,남원시 민선 7기 남은 2년 이끌어갈 신규사업 발굴 추진,1
523,코로나19 딛고 부활하는 엔터주…주가 2배 이상 급등,1
524,[글로벌-Biz 24] 세일즈포스 최고 실적 주가상승 호재 속에도 직원 1000명 감...,1
525,“매출 7배 증가” “주가 30% 상승”…공기청정기 우울한 활황,1
526,풀무원 美 진출 29년 만 첫 흑자 분기…외형성장·흑자구조 모두 잡아,1
527,"[Hot-Line] “LG디스플레이 2분기 대규모 적자 전망""",-1
528,'팬데믹 패닉'에 수출·내수 모두 붕괴 위기...기업들 '비상경영',-1
529,삼기오토모티브 상한가,1
530,[시황 포커스] 현우산업 실적개선 기대로 강세,1
531,미 정부 10개월간 재정 적자 3천310조원…작년의 3.2배,-1
532,쌍방울 지오영과 708억원 규모 마스크 공급 계약 체결,1
533,[특징주]로만손 '실적 개선' 상한가,1
534,SK건설 우즈베키스탄 정유공장 설계 계약 체결,1
535,"뉴욕증시, 파월 잭슨홀 연석 대기 혼조 출발",0
536,[게임스톡] 웹젠 ‘전민기적’ 中 1위 ‘상한가’…16일 거래정지,1
537,[비즈니스] 실패사례 / 프리챌,-1
538,제주항공이 이스타항공 직원 정리해고 종용,-1
539,3개월 새 주가 2배로…현대차 전기차 타고 달린다,0
540,신세계 이마트 차명주식 보유의혹 국감 도마위에 다시 올라,0
541,'지주까지 나섰다'… 롯데쇼핑 구하기 안간힘,0
542,환율 급락 해외수주 발목잡나…중견건설사 '직격탄',-1
543,"현대글로비스 조정 마무리단계… ""3분기 실적 호조세 전망""",0
544,미국 이라크 침공 죽쒀서 이란 줬다,0
545,화이자 코로나19 백신 연내 공급 목표...中 신규 확진자 증가세,1
546,한국조선해양 4400억 규모 LNG선 2척 수주,1
547,한전 2분기 영업익 3898억원… 흑자 전환,1
548,한화 안정적 실적·신성장동력 가능성…목표주가 '상향' [IBK투자증권],1
549,두산중공업 3600억원 규모 김포열병합발전소 신규 수주,1
550,코로나 재확산에 텅 빈 국내선…저가항공株 날개없는 추락?,0
551,정보보안업체 에스에스알 상장 첫날 `상한가`,1
552,급락하는 풍산 기회일까 위기일까…하나금융 '중립' 대신증권 '매수',-1
553,대한항공도 7년만에 적자 전망…코로나에 항공업계 생존위기,-1
554,[한국형 뉴딜 수혜주 5G ② - 에치에프알] 무선 프론트홀 장비 공급업체...최...,1
555,데브시스터즈 지난해 영업손실 216억…전년비 적자확대,-1
556,[더벨]CJ CGV베트남 펀드 매니저 엇갈린 전망,0
557,코로나 전담병원들 경영난…정부 손실보상마저 ‘늑장’,0
558,2015년 중국을 사로잡을 4대 소비 트렌드는?,1
559,"금투협, 외환파생상품·해외 사모펀드 투자 실무 과정 개설",1
560,"[제18회 서울국제A&D컨퍼런스] 징야핑 원장 ""빅데이터는 미래의 석유이자 전략 자원""",0
561,흥행 실패해도 따상…공모 도전 바이오 뭐 만드나?,1
562,허위공시·주가조작 등…거래소 한계기업 투자 주의보,0
563,코로나 대응위해 은행·카드사 등 대출여력 400조원 늘린다,0
564,이스타항공 정리해고 중단 촉구하는 강은미 의원,-1
565,[Today글로벌뉴스] 스웨덴 '집단면역 실패’ 인정,-1
566,'신차 효과' 쌍용차 상반기 매출 최대..적자 폭은 확대,-1
567,[삼성증권發 후폭풍] 한방에 무너진 주식시장 신뢰도.. 공매도 폐지로 이어지...,-1
568,[특징주] SK바이오팜 상장 후 닷새 만에 반락,0
569,GS칼텍스도 창사 후 최대 적자… 정유4사 1분기 영업손실 4조3775억원,-1
570,LGD 3Q 영업손실 4367억…3분기 연속 적자,-1
571,HMM 2분기 영업이익 1387억 원…5년 3개월 만에 흑자전환,1
572,흔들리는 신동빈의 꿈… 그룹시총 1조3170억 증발,0
573,㈜아이벡스메디칼시스템즈 고압산소치료시스템 공급 계약 체결,1
